opcion_greedy,opcion_busqueda,cant_gim,cant_gim_mismo_costo,cant_poke,cap_mochila,tiempo_armado_grafo,tiempo_greedy,distancia_camino_greedy,tiempo_busqueda,distancia_camino,cant_mejoras,tiempo_swap,vecinos_prom
1,0,70,22,732,30,3312084.000000,29926362.000000,246482.519274,4630678298.000000,237844.090116,127,4630329794.000000,3227163
1,0,70,22,732,30,3312084.000000,29925252.000000,246482.519274,4629821143.000000,237844.090116,127,4629476779.000000,3227163
1,0,70,22,732,30,3312084.000000,29922857.000000,246482.519274,4630321362.000000,237844.090116,127,4629965913.000000,3227163
1,0,70,22,732,30,3312084.000000,29952864.000000,246482.519274,4630959065.000000,237844.090116,127,4630606930.000000,3227163
1,0,70,22,732,30,3312084.000000,29922733.000000,246482.519274,4629683605.000000,237844.090116,127,4629337089.000000,3227163
1,0,70,22,732,30,3312084.000000,29948549.000000,246482.519274,4630427035.000000,237844.090116,127,4630072405.000000,3227163
1,1,70,22,732,30,3258373.000000,30098489.000000,246482.519274,7310422.000000,241698.571487,7,7009554.000000,180
1,1,70,22,732,30,3258373.000000,30747216.000000,246482.519274,7305046.000000,241698.571487,7,7009003.000000,180
1,1,70,22,732,30,3258373.000000,31415370.000000,246482.519274,7304972.000000,241698.571487,7,7019469.000000,180
1,1,70,22,732,30,3258373.000000,30005220.000000,246482.519274,7281850.000000,241698.571487,7,7009482.000000,180
1,1,70,22,732,30,3258373.000000,44575551.000000,246482.519274,7299626.000000,241698.571487,7,7009538.000000,180
1,1,70,22,732,30,3258373.000000,29950444.000000,246482.519274,7281475.000000,241698.571487,7,7008398.000000,180
1,1,70,22,732,30,3258373.000000,29924653.000000,246482.519274,7348217.000000,241698.571487,7,7068075.000000,180
1,1,70,22,732,30,3258373.000000,29916883.000000,246482.519274,7287291.000000,241698.571487,7,7008554.000000,180
1,1,70,22,732,30,3258373.000000,29943079.000000,246482.519274,7287876.000000,241698.571487,7,7015383.000000,180
1,1,70,22,732,30,3258373.000000,29999905.000000,246482.519274,7284500.000000,241698.571487,7,7008148.000000,180
1,0,80,22,828,30,3872209.000000,38819687.000000,266620.611411,6292495365.000000,257802.603760,130,6292065249.000000,4368643
1,0,80,22,828,30,3872209.000000,38344578.000000,266620.611411,6285327422.000000,257802.603760,130,6284930561.000000,4368643
1,0,80,22,828,30,3872209.000000,38328998.000000,266620.611411,6277523325.000000,257802.603760,130,6277151415.000000,4368643
1,0,80,22,828,30,3872209.000000,38346766.000000,266620.611411,6277807655.000000,257802.603760,130,6277427352.000000,4368643
1,0,80,22,828,30,3872209.000000,38317279.000000,266620.611411,6274316060.000000,257802.603760,130,6273929591.000000,4368643
1,0,80,22,828,30,3872209.000000,38357987.000000,266620.611411,6273652720.000000,257802.603760,130,6273277189.000000,4368643
1,0,80,22,828,30,3872209.000000,38330009.000000,266620.611411,6270068711.000000,257802.603760,130,6269693862.000000,4368643
1,0,80,22,828,30,3872209.000000,38309251.000000,266620.611411,6274222776.000000,257802.603760,130,6273849623.000000,4368643
1,0,80,22,828,30,3872209.000000,38324630.000000,266620.611411,6273611363.000000,257802.603760,130,6273241040.000000,4368643
1,0,80,22,828,30,3872209.000000,38333967.000000,266620.611411,6270442787.000000,257802.603760,130,6270067639.000000,4368643
1,1,80,22,828,30,3860501.000000,38428158.000000,266620.611411,12668436.000000,263455.914731,7,12339247.000000,325
1,1,80,22,828,30,3860501.000000,39488340.000000,266620.611411,12619805.000000,263455.914731,7,12295352.000000,325
1,1,80,22,828,30,3860501.000000,38534276.000000,266620.611411,12584809.000000,263455.914731,7,12290262.000000,325
1,1,80,22,828,30,3860501.000000,48661098.000000,266620.611411,12608899.000000,263455.914731,7,12293211.000000,325
1,1,80,22,828,30,3860501.000000,38332646.000000,266620.611411,12592189.000000,263455.914731,7,12293322.000000,325
1,1,80,22,828,30,3860501.000000,38417032.000000,266620.611411,12593444.000000,263455.914731,7,12292412.000000,325
1,1,80,22,828,30,3860501.000000,38340436.000000,266620.611411,12589969.000000,263455.914731,7,12292466.000000,325
1,1,80,22,828,30,3860501.000000,38439167.000000,266620.611411,12595279.000000,263455.914731,7,12294326.000000,325
1,1,80,22,828,30,3860501.000000,38339825.000000,266620.611411,12651860.000000,263455.914731,7,12351177.000000,325
1,1,80,22,828,30,3860501.000000,38328705.000000,266620.611411,12598249.000000,263455.914731,7,12297282.000000,325
1,0,90,24,946,30,4298812.000000,51142219.000000,305410.704515,10148032782.000000,295595.693882,157,10147496431.000000,7067491
1,0,90,24,946,30,4298812.000000,50276878.000000,305410.704515,10189644276.000000,295595.693882,157,10189149433.000000,7067491
1,0,90,24,946,30,4298812.000000,49883274.000000,305410.704515,10146753589.000000,295595.693882,157,10146292852.000000,7067491
1,0,90,24,946,30,4298812.000000,49866460.000000,305410.704515,10146547333.000000,295595.693882,157,10146080842.000000,7067491
1,0,90,24,946,30,4298812.000000,49900411.000000,305410.704515,10147119430.000000,295595.693882,157,10146655173.000000,7067491
1,0,90,24,946,30,4298812.000000,49889159.000000,305410.704515,10146502909.000000,295595.693882,157,10146042169.000000,7067491
1,0,90,24,946,30,4298812.000000,49873615.000000,305410.704515,10146768047.000000,295595.693882,157,10146302861.000000,7067491
1,0,90,24,946,30,4298812.000000,49901218.000000,305410.704515,10146557931.000000,295595.693882,157,10146097081.000000,7067491
1,0,90,24,946,30,4298812.000000,49896371.000000,305410.704515,10146290846.000000,295595.693882,157,10145831875.000000,7067491
1,0,90,24,946,30,4298812.000000,49890638.000000,305410.704515,10146411766.000000,295595.693882,157,10145947235.000000,7067491
1,1,90,24,946,30,4307846.000000,50152962.000000,305410.704515,19455969.000000,303772.521474,9,19048624.000000,468
1,1,90,24,946,30,4307846.000000,50173367.000000,305410.704515,19632172.000000,303772.521474,9,19212328.000000,468
1,1,90,24,946,30,4307846.000000,53543007.000000,305410.704515,19699854.000000,303772.521474,9,19260004.000000,468
1,1,90,24,946,30,4307846.000000,49979138.000000,305410.704515,19495109.000000,303772.521474,9,19096736.000000,468
1,1,90,24,946,30,4307846.000000,49958208.000000,305410.704515,19362111.000000,303772.521474,9,18978553.000000,468
1,1,90,24,946,30,4307846.000000,50090501.000000,305410.704515,19422702.000000,303772.521474,9,19038109.000000,468
1,1,90,24,946,30,4307846.000000,50047004.000000,305410.704515,19363806.000000,303772.521474,9,18978843.000000,468
1,1,90,24,946,30,4307846.000000,50007974.000000,305410.704515,19471999.000000,303772.521474,9,19086680.000000,468
1,1,90,24,946,30,4307846.000000,49962173.000000,305410.704515,19376216.000000,303772.521474,9,18988788.000000,468
1,1,90,24,946,30,4307846.000000,50182706.000000,305410.704515,19415472.000000,303772.521474,9,19031523.000000,468
1,0,100,26,1028,30,4579442.000000,60525467.000000,327339.955527,16599096260.000000,315022.973053,233,16598503617.000000,11537592
1,0,100,26,1028,30,4579442.000000,58901814.000000,327339.955527,16568155956.000000,315022.973053,233,16567620979.000000,11537592
1,0,100,26,1028,30,4579442.000000,58856185.000000,327339.955527,16574400271.000000,315022.973053,233,16573891886.000000,11537592
1,0,100,26,1028,30,4579442.000000,58863485.000000,327339.955527,16567242157.000000,315022.973053,233,16566738780.000000,11537592
1,0,100,26,1028,30,4579442.000000,58916546.000000,327339.955527,16576566614.000000,315022.973053,233,16576060829.000000,11537592
1,0,100,26,1028,30,4579442.000000,58916251.000000,327339.955527,16576211766.000000,315022.973053,233,16575700857.000000,11537592
1,0,100,26,1028,30,4579442.000000,58887990.000000,327339.955527,16575803222.000000,315022.973053,233,16575291832.000000,11537592
1,0,100,26,1028,30,4579442.000000,58900198.000000,327339.955527,16576427213.000000,315022.973053,233,16575919730.000000,11537592
1,0,100,26,1028,30,4579442.000000,58886755.000000,327339.955527,16576476122.000000,315022.973053,233,16575963308.000000,11537592
1,0,100,26,1028,30,4579442.000000,58913124.000000,327339.955527,16576710278.000000,315022.973053,233,16576193174.000000,11537592
1,1,100,26,1028,30,4884213.000000,59023308.000000,327339.955527,11264099.000000,325889.624614,2,10835945.000000,291
1,1,100,26,1028,30,4884213.000000,59193042.000000,327339.955527,11285389.000000,325889.624614,2,10850521.000000,291
1,1,100,26,1028,30,4884213.000000,74937670.000000,327339.955527,11219248.000000,325889.624614,2,10803200.000000,291
1,1,100,26,1028,30,4884213.000000,59092120.000000,327339.955527,11192878.000000,325889.624614,2,10784709.000000,291
1,1,100,26,1028,30,4884213.000000,59037049.000000,327339.955527,11257669.000000,325889.624614,2,10841400.000000,291
1,1,100,26,1028,30,4884213.000000,59068374.000000,327339.955527,11185137.000000,325889.624614,2,10778674.000000,291
1,1,100,26,1028,30,4884213.000000,58975136.000000,327339.955527,11232483.000000,325889.624614,2,10828526.000000,291
1,1,100,26,1028,30,4884213.000000,58971932.000000,327339.955527,11187742.000000,325889.624614,2,10782030.000000,291
1,1,100,26,1028,30,4884213.000000,59122150.000000,327339.955527,11241968.000000,325889.624614,2,10840300.000000,291
1,1,100,26,1028,30,4884213.000000,59100674.000000,327339.955527,11187867.000000,325889.624614,2,10779844.000000,291
1,0,110,26,1106,30,5087791.000000,69848353.000000,368012.871052,26346371193.000000,354692.770928,290,26345755081.000000,18329905
1,0,110,26,1106,30,5087791.000000,68014794.000000,368012.871052,26344527089.000000,354692.770928,290,26343957933.000000,18329905
1,0,110,26,1106,30,5087791.000000,68050976.000000,368012.871052,26348017282.000000,354692.770928,290,26347467658.000000,18329905
1,0,110,26,1106,30,5087791.000000,68072821.000000,368012.871052,26348305466.000000,354692.770928,290,26347755786.000000,18329905
1,0,110,26,1106,30,5087791.000000,68067560.000000,368012.871052,26347513265.000000,354692.770928,290,26346964463.000000,18329905
1,0,110,26,1106,30,5087791.000000,68057561.000000,368012.871052,26347999817.000000,354692.770928,290,26347459368.000000,18329905
1,0,110,26,1106,30,5087791.000000,68477530.000000,368012.871052,26347110300.000000,354692.770928,290,26346560634.000000,18329905
1,0,110,26,1106,30,5087791.000000,68512794.000000,368012.871052,26347504300.000000,354692.770928,290,26346952667.000000,18329905
1,0,110,26,1106,30,5087791.000000,68034551.000000,368012.871052,26348702019.000000,354692.770928,290,26348142830.000000,18329905
1,0,110,26,1106,30,5087791.000000,68066066.000000,368012.871052,26348165346.000000,354692.770928,290,26347617627.000000,18329905
1,1,110,26,1106,30,5070699.000000,68327587.000000,368012.871052,28643173.000000,366483.766744,8,28166306.000000,756
1,1,110,26,1106,30,5070699.000000,68081499.000000,368012.871052,28075549.000000,366483.766744,8,27594691.000000,756
1,1,110,26,1106,30,5070699.000000,68177435.000000,368012.871052,27754270.000000,366483.766744,8,27311107.000000,756
1,1,110,26,1106,30,5070699.000000,68056367.000000,368012.871052,27735879.000000,366483.766744,8,27301667.000000,756
1,1,110,26,1106,30,5070699.000000,68040308.000000,368012.871052,27726414.000000,366483.766744,8,27301677.000000,756
1,1,110,26,1106,30,5070699.000000,68033697.000000,368012.871052,27763494.000000,366483.766744,8,27328228.000000,756
1,1,110,26,1106,30,5070699.000000,68028912.000000,368012.871052,27748079.000000,366483.766744,8,27321607.000000,756
1,1,110,26,1106,30,5070699.000000,68018047.000000,368012.871052,27730849.000000,366483.766744,8,27303217.000000,756
1,1,110,26,1106,30,5070699.000000,68062397.000000,368012.871052,27733224.000000,366483.766744,8,27298092.000000,756
1,1,110,26,1106,30,5070699.000000,68070638.000000,368012.871052,27732164.000000,366483.766744,8,27302667.000000,756
1,0,120,26,1188,30,5384613.000000,78787383.000000,396760.905253,23406689079.000000,387536.163576,236,23406083792.000000,16276297
1,0,120,26,1188,30,5384613.000000,79108629.000000,396760.905253,23423909806.000000,387536.163576,236,23423310164.000000,16276297
1,0,120,26,1188,30,5384613.000000,78596695.000000,396760.905253,23412535834.000000,387536.163576,236,23411981581.000000,16276297
1,0,120,26,1188,30,5384613.000000,78607294.000000,396760.905253,23407926078.000000,387536.163576,236,23407356790.000000,16276297
1,0,120,26,1188,30,5384613.000000,78579612.000000,396760.905253,23399046638.000000,387536.163576,236,23398490277.000000,16276297
1,0,120,26,1188,30,5384613.000000,78585808.000000,396760.905253,23404047373.000000,387536.163576,236,23403486274.000000,16276297
1,0,120,26,1188,30,5384613.000000,78561373.000000,396760.905253,23403396333.000000,387536.163576,236,23402851255.000000,16276297
1,0,120,26,1188,30,5384613.000000,78599639.000000,396760.905253,23403786108.000000,387536.163576,236,23403232315.000000,16276297
1,0,120,26,1188,30,5384613.000000,78609062.000000,396760.905253,23406038040.000000,387536.163576,236,23405482078.000000,16276297
1,0,120,26,1188,30,5384613.000000,78578094.000000,396760.905253,23403477058.000000,387536.163576,236,23402921524.000000,16276297
1,1,120,26,1188,30,5463299.000000,78877946.000000,396760.905253,11469881.000000,396726.311559,2,10960564.000000,349
1,1,120,26,1188,30,5463299.000000,79069489.000000,396760.905253,28280875.000000,396726.311559,2,27745262.000000,349
1,1,120,26,1188,30,5463299.000000,78629827.000000,396760.905253,10862832.000000,396726.311559,2,10405406.000000,349
1,1,120,26,1188,30,5463299.000000,78586437.000000,396760.905253,10852037.000000,396726.311559,2,10400451.000000,349
1,1,120,26,1188,30,5463299.000000,78539952.000000,396760.905253,10853658.000000,396726.311559,2,10412452.000000,349
