gimnasios,pokeparadas,mochila,tiempo,distancia_original,distancia_final,cantidad_de_mejoras,iteraciones,gim_sacados
30,56,5,1.91128e+08,16564.6,15997.9,1,50,15
30,64,5,1.96929e+08,18780,14049.8,1,50,15
30,62,5,1.80605e+08,18481.6,12995,1,50,15
40,80,5,3.65202e+08,24961.3,19213.1,1,50,15
40,80,5,4.21823e+08,24878.7,18258.4,1,50,15
40,82,5,4.51966e+08,23313.5,18172.9,2,50,15
40,70,5,3.53838e+08,23393.3,18595.4,1,50,15
40,82,5,3.34097e+08,21875.4,17633.2,1,50,15
50,110,5,1.14882e+09,31067.3,24645.8,1,50,15
50,98,5,5.92964e+08,29183.9,22767,1,50,15
50,92,5,5.1296e+08,27321.5,19988.2,1,50,15
50,110,5,1.26092e+09,31727.4,23179,2,50,15
50,96,5,5.99468e+08,30804.4,24354.6,1,50,15
60,136,5,2.16785e+09,39283.2,28412.9,2,50,15
60,124,5,1.36178e+09,34991.4,28488.4,3,50,15
60,128,5,1.19106e+09,37825.4,30742.3,2,50,15
60,114,5,1.53531e+09,33407.8,26419.7,2,50,15
60,124,5,1.86681e+09,35988,25380.6,2,50,15
70,140,5,2.32743e+09,38758.4,29852.5,2,50,15
70,138,5,2.56851e+09,36581,28286.3,3,50,15
70,150,5,2.36819e+09,39687.1,29750.6,1,50,15
70,154,5,2.88868e+09,40602.4,30631.3,1,50,15
70,164,5,4.14111e+09,43652.7,32889.3,3,50,15
80,158,5,3.33382e+09,44609,34449.2,2,50,15
80,162,5,3.9805e+09,44942.5,33368.9,1,50,15
80,164,5,3.82076e+09,46653.5,35322.4,3,50,15
80,170,5,4.14247e+09,44838.7,32176.9,2,50,15
80,160,5,2.90417e+09,45738.6,35763.3,2,50,15
90,198,5,6.3338e+09,52172.1,40796.5,4,50,15
90,188,5,5.78762e+09,50236.2,40276.3,3,50,15
90,182,5,5.78062e+09,55493,38579.4,4,50,15
90,200,5,6.66809e+09,52120.1,35359.1,3,50,15
90,200,5,5.94683e+09,51130.1,40484.7,4,50,15
100,180,5,6.13522e+09,53618.2,39607,3,50,15
100,202,5,7.16619e+09,57047.2,41187.6,3,50,15
100,190,5,5.90252e+09,62542.7,43615,2,50,15
100,200,5,6.24723e+09,54577.5,40466.6,3,50,15
100,212,5,7.86061e+09,59297.3,44724.3,1,50,15
110,234,5,1.0651e+10,62899.7,44198.6,2,50,15
110,220,5,9.56684e+09,54805.2,44109.1,4,50,15
110,222,5,8.20675e+09,68732.6,48937.7,1,50,15
110,234,5,1.22076e+10,65025.5,45414.1,3,50,15
110,224,5,9.96421e+09,64034,46986.3,7,50,15
120,244,5,1.16337e+10,69571.2,48068.3,1,50,15
120,234,5,1.1403e+10,72195.7,50766,5,50,15
120,230,5,1.11929e+10,71463.1,48755.5,3,50,15
120,246,5,1.40122e+10,66235.1,47934.6,4,50,15
120,246,5,1.2017e+10,66487.2,48863.9,4,50,15
130,250,5,1.38245e+10,73106,50425.5,4,50,15
130,248,5,1.57952e+10,75950.9,47275.8,4,50,15
130,260,5,1.52606e+10,70738.8,52819.8,3,50,15
130,274,5,2.01426e+10,71483,48821.4,3,50,15
130,262,5,1.61473e+10,73132.9,53456.6,5,50,15
140,292,5,2.19697e+10,80295,57837.6,1,50,15
140,294,5,2.38921e+10,75641.1,57376.9,3,50,15
140,282,5,1.98317e+10,77612,53251.2,5,50,15
140,272,5,1.82004e+10,74882.8,52889.3,5,50,15
140,284,5,2.03425e+10,72571.4,54177.4,5,50,15
