Aristas,Distancia,Gimnasios,Mochila,Nodos,Pokeparadas,Tiempo
5,5,2,8,5,3,1278
5,5,2,8,5,3,1244
5,5,2,8,5,3,1272
5,5,2,8,5,3,1209
5,5,2,8,5,3,1222
5,5,2,8,5,3,1238
5,5,2,8,5,3,1307
5,5,2,8,5,3,1295
5,5,2,8,5,3,1217
5,5,2,8,5,3,1192
5,5,2,8,5,3,1239
5,5,2,8,5,3,1227
5,5,2,8,5,3,1231
5,5,2,8,5,3,1229
5,5,2,8,5,3,1251
5,5,2,8,5,3,1207
5,5,2,8,5,3,1212
5,5,2,8,5,3,1195
5,5,2,8,5,3,1221
5,5,2,8,5,3,1206
5,5,2,8,5,3,1256
5,5,2,8,5,3,1286
5,5,2,8,5,3,1189
5,5,2,8,5,3,1215
5,5,2,8,5,3,1289
5,5,2,8,5,3,1205
5,5,2,8,5,3,1231
5,5,2,8,5,3,1271
5,5,2,8,5,3,1300
5,5,2,8,5,3,1213
5,5,2,8,5,3,1205
5,5,2,8,5,3,1203
5,5,2,8,5,3,1192
5,5,2,8,5,3,1371
5,5,2,8,5,3,1244
5,5,2,8,5,3,1208
5,5,2,8,5,3,1212
5,5,2,8,5,3,1304
5,5,2,8,5,3,1186
5,5,2,8,5,3,1276
5,5,2,8,5,3,2125
5,5,2,8,5,3,1273
5,5,2,8,5,3,1207
5,5,2,8,5,3,1232
5,5,2,8,5,3,1291
5,5,2,8,5,3,1260
5,5,2,8,5,3,1282
5,5,2,8,5,3,1338
5,5,2,8,5,3,1254
5,5,2,8,5,3,1299
5,5,2,8,5,3,1234
5,5,2,8,5,3,1241
5,5,2,8,5,3,1210
5,5,2,8,5,3,1232
5,5,2,8,5,3,1259
5,5,2,8,5,3,1223
5,5,2,8,5,3,1504
5,5,2,8,5,3,2206
5,5,2,8,5,3,1690
5,5,2,8,5,3,1672
5,5,2,8,5,3,1235
5,5,2,8,5,3,1258
5,5,2,8,5,3,1230
5,5,2,8,5,3,1262
5,5,2,8,5,3,1242
5,5,2,8,5,3,1241
5,5,2,8,5,3,1325
5,5,2,8,5,3,1411
5,5,2,8,5,3,1349
5,5,2,8,5,3,1212
9,10,3,11,9,6,5468
9,10,3,11,9,6,3659
9,10,3,11,9,6,3390
9,10,3,11,9,6,2686
9,10,3,11,9,6,2812
9,10,3,11,9,6,2502
9,10,3,11,9,6,3054
9,10,3,11,9,6,2821
9,10,3,11,9,6,1910
9,10,3,11,9,6,1840
9,10,3,11,9,6,1746
9,10,3,11,9,6,1797
9,10,3,11,9,6,1744
9,10,3,11,9,6,1826
9,10,3,11,9,6,1724
9,10,3,11,9,6,1787
9,10,3,11,9,6,1764
9,10,3,11,9,6,1718
9,10,3,11,9,6,1752
9,10,3,11,9,6,1752
9,10,3,11,9,6,1749
9,10,3,11,9,6,1737
9,10,3,11,9,6,1740
9,10,3,11,9,6,1748
9,10,3,11,9,6,1798
9,10,3,11,9,6,1737
9,10,3,11,9,6,1725
9,10,3,11,9,6,1769
9,10,3,11,9,6,1792
9,10,3,11,9,6,1791
9,10,3,11,9,6,1754
9,10,3,11,9,6,1744
9,10,3,11,9,6,1769
9,10,3,11,9,6,1776
9,10,3,11,9,6,1756
9,10,3,11,9,6,1776
9,10,3,11,9,6,1776
9,10,3,11,9,6,1777
9,10,3,11,9,6,1744
9,10,3,11,9,6,1748
9,10,3,11,9,6,1731
9,10,3,11,9,6,1720
9,10,3,11,9,6,1747
9,10,3,11,9,6,1764
9,10,3,11,9,6,1704
9,10,3,11,9,6,1778
9,10,3,11,9,6,1750
9,10,3,11,9,6,1792
9,10,3,11,9,6,1767
9,10,3,11,9,6,1801
9,10,3,11,9,6,1758
9,10,3,11,9,6,1770
9,10,3,11,9,6,1763
9,10,3,11,9,6,1802
9,10,3,11,9,6,1779
9,10,3,11,9,6,1770
9,10,3,11,9,6,1789
9,10,3,11,9,6,1760
9,10,3,11,9,6,1802
9,10,3,11,9,6,1769
9,10,3,11,9,6,1808
9,10,3,11,9,6,1762
9,10,3,11,9,6,1796
9,10,3,11,9,6,1781
9,10,3,11,9,6,1758
9,10,3,11,9,6,1758
9,10,3,11,9,6,1761
9,10,3,11,9,6,1782
9,10,3,11,9,6,1792
9,10,3,11,9,6,1767
9,10,3,11,9,6,1776
9,10,3,11,9,6,1792
9,10,3,11,9,6,1805
9,10,3,11,9,6,1791
9,10,3,11,9,6,1779
9,10,3,11,9,6,1801
9,10,3,11,9,6,1791
9,10,3,11,9,6,1824
9,10,3,11,9,6,1797
9,10,3,11,9,6,1766
9,10,3,11,9,6,1771
9,10,3,11,9,6,1762
9,10,3,11,9,6,1797
9,10,3,11,9,6,3698
9,10,3,11,9,6,2392
9,10,3,11,9,6,2023
9,10,3,11,9,6,1976
9,10,3,11,9,6,1852
9,10,3,11,9,6,1831
9,10,3,11,9,6,1827
9,10,3,11,9,6,1787
9,10,3,11,9,6,1774
9,10,3,11,9,6,1759
9,10,3,11,9,6,1777
9,10,3,11,9,6,1774
9,10,3,11,9,6,1722
9,10,3,11,9,6,1744
9,10,3,11,9,6,1728
9,10,3,11,9,6,1776
9,10,3,11,9,6,1723
9,10,3,11,9,6,1744
9,10,3,11,9,6,1762
9,10,3,11,9,6,1759
9,10,3,11,9,6,1747
9,10,3,11,9,6,1730
9,10,3,11,9,6,1731
9,10,3,11,9,6,1733
9,10,3,11,9,6,1743
9,10,3,11,9,6,1723
9,10,3,11,9,6,1714
9,10,3,11,9,6,1786
9,10,3,11,9,6,1750
9,10,3,11,9,6,1735
9,10,3,11,9,6,1765
9,10,3,11,9,6,1748
9,10,3,11,9,6,1734
9,10,3,11,9,6,1727
9,10,3,11,9,6,1744
9,10,3,11,9,6,1745
9,10,3,11,9,6,1739
9,10,3,11,9,6,1729
9,10,3,11,9,6,1784
9,10,3,11,9,6,1731
9,10,3,11,9,6,1757
9,10,3,11,9,6,1795
9,10,3,11,9,6,1759
9,10,3,11,9,6,1798
9,10,3,11,9,6,1782
9,10,3,11,9,6,1773
9,10,3,11,9,6,1809
9,10,3,11,9,6,1784
9,10,3,11,9,6,1788
9,10,3,11,9,6,1780
9,10,3,11,9,6,1796
9,10,3,11,9,6,1775
9,10,3,11,9,6,1803
9,10,3,11,9,6,1820
9,10,3,11,9,6,1800
9,10,3,11,9,6,1756
9,10,3,11,9,6,1765
9,10,3,11,9,6,1800
9,10,3,11,9,6,1743
9,10,3,11,9,6,1755
9,10,3,11,9,6,1767
9,10,3,11,9,6,1783
9,10,3,11,9,6,1795
9,10,3,11,9,6,1794
9,10,3,11,9,6,1788
9,10,3,11,9,6,1794
9,10,3,11,9,6,1771
9,10,3,11,9,6,1766
9,10,3,11,9,6,1798
9,10,3,11,9,6,1756
9,10,3,11,9,6,1757
9,10,3,11,9,6,1775
9,10,3,11,9,6,1762
9,10,3,11,9,6,1771
9,10,3,11,9,6,1765
9,10,3,11,9,6,1779
9,10,3,11,9,6,1786
9,10,3,11,9,6,1781
9,10,3,11,9,6,1768
9,10,3,11,9,6,1778
9,10,3,11,9,6,1782
9,10,3,11,9,6,1789
9,10,3,11,9,6,1749
9,10,3,11,9,6,1782
9,10,3,11,9,6,1810
9,10,3,11,9,6,1771
9,10,3,11,9,6,1758
9,10,3,11,9,6,1807
9,10,3,11,9,6,1825
9,10,3,11,9,6,1795
9,10,3,11,9,6,1933
9,10,3,11,9,6,1745
9,10,3,11,9,6,1704
9,10,3,11,9,6,1737
9,10,3,11,9,6,1712
9,10,3,11,9,6,1754
9,10,3,11,9,6,1728
9,10,3,11,9,6,1708
9,10,3,11,9,6,1740
9,10,3,11,9,6,1779
9,10,3,11,9,6,1708
9,10,3,11,9,6,1755
9,10,3,11,9,6,1767
9,10,3,11,9,6,1822
9,10,3,11,9,6,1803
9,10,3,11,9,6,1768
9,10,3,11,9,6,1748
9,10,3,11,9,6,1739
9,10,3,11,9,6,1786
9,10,3,11,9,6,1758
9,10,3,11,9,6,1761
9,10,3,11,9,6,1767
9,10,3,11,9,6,1740
9,10,3,11,9,6,1771
9,10,3,11,9,6,1771
9,10,3,11,9,6,13999
9,10,3,11,9,6,6271
9,10,3,11,9,6,5541
9,10,3,11,9,6,4813
9,10,3,11,9,6,4962
9,10,3,11,9,6,4589
9,10,3,11,9,6,4769
9,10,3,11,9,6,4209
9,10,3,11,9,6,4538
9,10,3,11,9,6,4083
9,10,3,11,9,6,4510
9,10,3,11,9,6,4369
9,10,3,11,9,6,4729
9,10,3,11,9,6,4746
9,10,3,11,9,6,4583
9,10,3,11,9,6,4260
9,10,3,11,9,6,4514
9,10,3,11,9,6,4478
9,10,3,11,9,6,4333
9,10,3,11,9,6,3969
9,10,3,11,9,6,4322
9,10,3,11,9,6,4133
9,10,3,11,9,6,4444
9,10,3,11,9,6,4559
9,10,3,11,9,6,4110
9,10,3,11,9,6,4034
9,10,3,11,9,6,3976
9,10,3,11,9,6,4148
9,10,3,11,9,6,4399
9,10,3,11,9,6,4145
9,10,3,11,9,6,3868
9,10,3,11,9,6,4069
9,10,3,11,9,6,3721
9,10,3,11,9,6,4835
9,10,3,11,9,6,4011
9,10,3,11,9,6,4065
9,10,3,11,9,6,4051
9,10,3,11,9,6,4183
9,10,3,11,9,6,4296
9,10,3,11,9,6,4131
9,10,3,11,9,6,3945
9,10,3,11,9,6,4915
9,10,3,11,9,6,4691
9,10,3,11,9,6,4581
9,10,3,11,9,6,3523
9,10,3,11,9,6,3302
9,10,3,11,9,6,4135
9,10,3,11,9,6,3399
9,10,3,11,9,6,3199
9,10,3,11,9,6,3277
9,10,3,11,9,6,3339
9,10,3,11,9,6,3361
9,10,3,11,9,6,3318
9,10,3,11,9,6,3490
9,10,3,11,9,6,3229
9,10,3,11,9,6,3248
9,10,3,11,9,6,3269
9,10,3,11,9,6,3258
9,10,3,11,9,6,3241
9,10,3,11,9,6,4159
9,10,3,11,9,6,4670
9,10,3,11,9,6,4767
9,10,3,11,9,6,4691
9,10,3,11,9,6,5480
9,10,3,11,9,6,4596
9,10,3,11,9,6,4114
9,10,3,11,9,6,4529
9,10,3,11,9,6,5223
9,10,3,11,9,6,4784
9,10,3,11,9,6,4900
9,10,3,11,9,6,4363
9,10,3,11,9,6,3900
9,10,3,11,9,6,5050
9,10,3,11,9,6,4699
9,10,3,11,9,6,5204
9,10,3,11,9,6,5821
9,10,3,11,9,6,6010
9,10,3,11,9,6,4659
9,10,3,11,9,6,5333
9,10,3,11,9,6,4884
9,10,3,11,9,6,5098
9,10,3,11,9,6,5497
9,10,3,11,9,6,5063
9,10,3,11,9,6,5276
9,10,3,11,9,6,5425
9,10,3,11,9,6,4767
9,10,3,11,9,6,4324
9,10,3,11,9,6,4254
9,10,3,11,9,6,4897
9,10,3,11,9,6,4352
9,10,3,11,9,6,5693
9,10,3,11,9,6,4265
9,10,3,11,9,6,4293
9,10,3,11,9,6,4201
9,10,3,11,9,6,2524
9,10,3,11,9,6,2616
9,10,3,11,9,6,2442
9,10,3,11,9,6,2311
9,10,3,11,9,6,2361
9,10,3,11,9,6,2459
9,10,3,11,9,6,2577
9,10,3,11,9,6,2432
9,10,3,11,9,6,2527
9,10,3,11,9,6,2364
9,10,3,11,9,6,2576
9,10,3,11,9,6,2262
9,10,3,11,9,6,2619
9,10,3,11,9,6,2321
9,10,3,11,9,6,2717
9,10,3,11,9,6,2244
9,10,3,11,9,6,2010
9,10,3,11,9,6,1949
9,10,3,11,9,6,1933
9,10,3,11,9,6,2036
9,10,3,11,9,6,1980
9,10,3,11,9,6,1973
9,10,3,11,9,6,1942
9,10,3,11,9,6,1961
9,10,3,11,9,6,1970
9,10,3,11,9,6,2671
9,10,3,11,9,6,2252
9,10,3,11,9,6,3063
9,10,3,11,9,6,2463
9,10,3,11,9,6,2213
9,10,3,11,9,6,2153
9,10,3,11,9,6,2219
9,10,3,11,9,6,2467
9,10,3,11,9,6,2728
9,10,3,11,9,6,2831
9,10,3,11,9,6,2793
9,10,3,11,9,6,3904
9,10,3,11,9,6,3606
9,10,3,11,9,6,2552
9,10,3,11,9,6,3417
9,10,3,11,9,6,3079
9,10,3,11,9,6,3129
9,10,3,11,9,6,3075
9,10,3,11,9,6,2957
9,10,3,11,9,6,1941
9,10,3,11,9,6,2035
9,10,3,11,9,6,1984
9,10,3,11,9,6,1964
9,10,3,11,9,6,1988
9,10,3,11,9,6,1948
9,10,3,11,9,6,2014
9,10,3,11,9,6,1939
9,10,3,11,9,6,1978
9,10,3,11,9,6,2013
9,10,3,11,9,6,1968
9,10,3,11,9,6,1947
9,10,3,11,9,6,1958
9,10,3,11,9,6,1986
9,10,3,11,9,6,1997
9,10,3,11,9,6,1956
9,10,3,11,9,6,2023
9,10,3,11,9,6,1941
9,10,3,11,9,6,1991
9,10,3,11,9,6,1964
9,10,3,11,9,6,1990
9,10,3,11,9,6,1979
9,10,3,11,9,6,2019
9,10,3,11,9,6,1986
9,10,3,11,9,6,2009
9,10,3,11,9,6,1999
9,10,3,11,9,6,1998
9,10,3,11,9,6,2007
9,10,3,11,9,6,2031
9,10,3,11,9,6,1924
9,10,3,11,9,6,1999
9,10,3,11,9,6,1972
9,10,3,11,9,6,2321
9,10,3,11,9,6,2198
9,10,3,11,9,6,2277
9,10,3,11,9,6,2744
9,10,3,11,9,6,2658
9,10,3,11,9,6,2962
9,10,3,11,9,6,2085
9,10,3,11,9,6,1986
9,10,3,11,9,6,1946
9,10,3,11,9,6,2114
9,10,3,11,9,6,2098
9,10,3,11,9,6,2052
9,10,3,11,9,6,2075
9,10,3,11,9,6,2003
9,10,3,11,9,6,1991
9,10,3,11,9,6,1969
9,10,3,11,9,6,1942
9,10,3,11,9,6,2478
9,10,3,11,9,6,2623
9,10,3,11,9,6,1992
9,10,3,11,9,6,2040
9,10,3,11,9,6,1960
9,10,3,11,9,6,1936
9,10,3,11,9,6,1988
9,10,3,11,9,6,1934
9,10,3,11,9,6,2030
9,10,3,11,9,6,1922
9,10,3,11,9,6,1914
9,10,3,11,9,6,1935
9,10,3,11,9,6,1954
9,10,3,11,9,6,2022
9,10,3,11,9,6,2606
9,10,3,11,9,6,2137
9,10,3,11,9,6,2020
9,10,3,11,9,6,1982
9,10,3,11,9,6,2006
9,10,3,11,9,6,1971
9,10,3,11,9,6,1991
9,10,3,11,9,6,2005
9,10,3,11,9,6,2003
9,10,3,11,9,6,1991
9,10,3,11,9,6,1934
9,10,3,11,9,6,1975
9,10,3,11,9,6,1992
9,10,3,11,9,6,1998
9,10,3,11,9,6,1977
9,10,3,11,9,6,1990
9,10,3,11,9,6,1984
9,10,3,11,9,6,1969
9,10,3,11,9,6,1996
9,10,3,11,9,6,1997
9,10,3,11,9,6,1986
9,10,3,11,9,6,1989
9,10,3,11,9,6,1996
9,10,3,11,9,6,2012
9,10,3,11,9,6,2019
9,10,3,11,9,6,2011
9,10,3,11,9,6,2002
9,10,3,11,9,6,1994
9,10,3,11,9,6,1993
9,10,3,11,9,6,1972
9,10,3,11,9,6,1997
9,10,3,11,9,6,2021
9,10,3,11,9,6,1979
9,10,3,11,9,6,2022
9,10,3,11,9,6,1990
9,10,3,11,9,6,2003
9,10,3,11,9,6,2002
9,10,3,11,9,6,1982
9,10,3,11,9,6,2009
9,10,3,11,9,6,2008
9,10,3,11,9,6,1988
9,10,3,11,9,6,2001
9,10,3,11,9,6,2032
9,10,3,11,9,6,1999
9,10,3,11,9,6,2004
9,10,3,11,9,6,1984
9,10,3,11,9,6,2932
9,10,3,11,9,6,2252
9,10,3,11,9,6,1995
9,10,3,11,9,6,2032
9,10,3,11,9,6,2044
9,10,3,11,9,6,1995
9,10,3,11,9,6,1968
9,10,3,11,9,6,2002
9,10,3,11,9,6,1979
9,10,3,11,9,6,1950
9,10,3,11,9,6,1936
9,10,3,11,9,6,1999
9,10,3,11,9,6,1977
9,10,3,11,9,6,1995
9,10,3,11,9,6,1977
9,10,3,11,9,6,1949
9,10,3,11,9,6,1979
9,10,3,11,9,6,1952
9,10,3,11,9,6,1959
9,10,3,11,9,6,1945
9,10,3,11,9,6,1936
9,10,3,11,9,6,2019
9,10,3,11,9,6,1960
9,10,3,11,9,6,1991
9,10,3,11,9,6,1994
9,10,3,11,9,6,1970
9,10,3,11,9,6,1969
9,10,3,11,9,6,1972
9,10,3,11,9,6,1998
9,10,3,11,9,6,1961
9,10,3,11,9,6,1954
9,10,3,11,9,6,1936
9,10,3,11,9,6,1994
9,10,3,11,9,6,1999
9,10,3,11,9,6,1969
9,10,3,11,9,6,1977
9,10,3,11,9,6,1987
9,10,3,11,9,6,1973
9,10,3,11,9,6,1969
9,10,3,11,9,6,1993
9,10,3,11,9,6,1985
9,10,3,11,9,6,1987
9,10,3,11,9,6,1989
9,10,3,11,9,6,1991
9,10,3,11,9,6,1967
9,10,3,11,9,6,1970
9,10,3,11,9,6,1958
9,10,3,11,9,6,1952
9,10,3,11,9,6,1951
9,10,3,11,9,6,2022
9,10,3,11,9,6,1978
9,10,3,11,9,6,2023
9,10,3,11,9,6,2021
9,10,3,11,9,6,2020
9,10,3,11,9,6,2017
9,10,3,11,9,6,2002
9,10,3,11,9,6,1976
9,10,3,11,9,6,1951
9,10,3,11,9,6,1961
9,10,3,11,9,6,1961
9,10,3,11,9,6,1955
9,10,3,11,9,6,1976
9,10,3,11,9,6,1985
9,10,3,11,9,6,1995
9,10,3,11,9,6,1984
9,10,3,11,9,6,2037
9,10,3,11,9,6,1980
9,10,3,11,9,6,1994
9,10,3,11,9,6,1992
9,10,3,11,9,6,1942
9,10,3,11,9,6,1980
9,10,3,11,9,6,1962
9,10,3,11,9,6,1960
9,10,3,11,9,6,2002
9,10,3,11,9,6,1970
9,10,3,11,9,6,1963
9,10,3,11,9,6,1977
9,10,3,11,9,6,1964
9,10,3,11,9,6,1969
9,10,3,11,9,6,1937
9,10,3,11,9,6,1968
9,10,3,11,9,6,1979
9,10,3,11,9,6,2003
9,10,3,11,9,6,1957
9,10,3,11,9,6,2077
9,10,3,11,9,6,2003
9,10,3,11,9,6,1950
9,10,3,11,9,6,1986
9,10,3,11,9,6,1939
9,10,3,11,9,6,1956
9,10,3,11,9,6,1950
9,10,3,11,9,6,2340
9,10,3,11,9,6,2356
9,10,3,11,9,6,2486
9,10,3,11,9,6,2405
9,10,3,11,9,6,3127
9,10,3,11,9,6,3188
9,10,3,11,9,6,3119
9,10,3,11,9,6,2999
9,10,3,11,9,6,1997
9,10,3,11,9,6,1999
9,10,3,11,9,6,1972
9,10,3,11,9,6,2024
9,10,3,11,9,6,1952
9,10,3,11,9,6,1990
9,10,3,11,9,6,1991
9,10,3,11,9,6,2011
9,10,3,11,9,6,1986
9,10,3,11,9,6,2049
9,10,3,11,9,6,2009
9,10,3,11,9,6,2012
9,10,3,11,9,6,1991
9,10,3,11,9,6,2018
9,10,3,11,9,6,2003
9,10,3,11,9,6,2071
9,10,3,11,9,6,2005
9,10,3,11,9,6,1943
9,10,3,11,9,6,1949
9,10,3,11,9,6,2018
9,10,3,11,9,6,1998
9,10,3,11,9,6,1983
9,10,3,11,9,6,1995
9,10,3,11,9,6,2021
9,10,3,11,9,6,1984
9,10,3,11,9,6,2007
9,10,3,11,9,6,2071
9,10,3,11,9,6,1945
9,10,3,11,9,6,1965
9,10,3,11,9,6,2005
9,10,3,11,9,6,2034
9,10,3,11,9,6,1959
9,10,3,11,9,6,11277
9,10,3,11,9,6,3377
9,10,3,11,9,6,3121
9,10,3,11,9,6,2986
9,10,3,11,9,6,3163
9,10,3,11,9,6,3333
9,10,3,11,9,6,3094
9,10,3,11,9,6,2742
9,10,3,11,9,6,3006
9,10,3,11,9,6,2861
9,10,3,11,9,6,2841
9,10,3,11,9,6,3035
9,10,3,11,9,6,2863
9,10,3,11,9,6,2844
9,10,3,11,9,6,3064
9,10,3,11,9,6,2999
9,10,3,11,9,6,2870
9,10,3,11,9,6,2779
9,10,3,11,9,6,2963
9,10,3,11,9,6,2869
9,10,3,11,9,6,2952
9,10,3,11,9,6,3144
9,10,3,11,9,6,2871
9,10,3,11,9,6,3000
9,10,3,11,9,6,2977
9,10,3,11,9,6,2761
9,10,3,11,9,6,2114
9,10,3,11,9,6,2060
9,10,3,11,9,6,1951
9,10,3,11,9,6,1966
9,10,3,11,9,6,1914
9,10,3,11,9,6,1939
9,10,3,11,9,6,1956
9,10,3,11,9,6,1959
9,10,3,11,9,6,1966
9,10,3,11,9,6,1926
9,10,3,11,9,6,1982
9,10,3,11,9,6,1960
9,10,3,11,9,6,1973
9,10,3,11,9,6,1981
9,10,3,11,9,6,1940
9,10,3,11,9,6,1961
9,10,3,11,9,6,1983
9,10,3,11,9,6,1951
9,10,3,11,9,6,1947
9,10,3,11,9,6,1950
9,10,3,11,9,6,1918
9,10,3,11,9,6,1931
9,10,3,11,9,6,1938
9,10,3,11,9,6,2100
9,10,3,11,9,6,1927
9,10,3,11,9,6,1930
9,10,3,11,9,6,1939
9,10,3,11,9,6,1910
9,10,3,11,9,6,1960
9,10,3,11,9,6,2088
9,10,3,11,9,6,1983
9,10,3,11,9,6,1985
9,10,3,11,9,6,1941
9,10,3,11,9,6,1940
9,10,3,11,9,6,1916
9,10,3,11,9,6,1896
9,10,3,11,9,6,1954
9,10,3,11,9,6,1987
9,10,3,11,9,6,1962
9,10,3,11,9,6,3965
9,10,3,11,9,6,2197
9,10,3,11,9,6,2006
9,10,3,11,9,6,1951
9,10,3,11,9,6,1957
9,10,3,11,9,6,1919
9,10,3,11,9,6,1940
9,10,3,11,9,6,1914
9,10,3,11,9,6,1924
9,10,3,11,9,6,1949
9,10,3,11,9,6,1926
9,10,3,11,9,6,1943
9,10,3,11,9,6,1931
9,10,3,11,9,6,1928
9,10,3,11,9,6,1977
9,10,3,11,9,6,1928
9,10,3,11,9,6,1933
9,10,3,11,9,6,1955
9,10,3,11,9,6,1943
9,10,3,11,9,6,1953
9,10,3,11,9,6,1936
9,10,3,11,9,6,1931
9,10,3,11,9,6,1928
9,10,3,11,9,6,1934
9,10,3,11,9,6,1951
9,10,3,11,9,6,1927
9,10,3,11,9,6,1902
9,10,3,11,9,6,1934
9,10,3,11,9,6,1934
9,10,3,11,9,6,1942
9,10,3,11,9,6,1964
9,10,3,11,9,6,1918
9,10,3,11,9,6,1957
9,10,3,11,9,6,1914
9,10,3,11,9,6,1929
9,10,3,11,9,6,1943
9,10,3,11,9,6,1943
9,10,3,11,9,6,1944
9,10,3,11,9,6,1942
9,10,3,11,9,6,1986
9,10,3,11,9,6,1979
9,10,3,11,9,6,1914
9,10,3,11,9,6,1938
9,10,3,11,9,6,1950
9,10,3,11,9,6,1941
9,10,3,11,9,6,1966
9,10,3,11,9,6,1942
9,10,3,11,9,6,1952
9,10,3,11,9,6,1955
9,10,3,11,9,6,1929
9,10,3,11,9,6,1908
9,10,3,11,9,6,1860
9,10,3,11,9,6,1902
9,10,3,11,9,6,1936
9,10,3,11,9,6,1951
9,10,3,11,9,6,1975
9,10,3,11,9,6,1959
9,10,3,11,9,6,1927
9,10,3,11,9,6,1929
9,10,3,11,9,6,1927
9,10,3,11,9,6,1928
9,10,3,11,9,6,1960
9,10,3,11,9,6,1907
9,10,3,11,9,6,1901
9,10,3,11,9,6,1907
9,10,3,11,9,6,1917
9,10,3,11,9,6,1922
9,10,3,11,9,6,1910
9,10,3,11,9,6,1924
9,10,3,11,9,6,1909
9,10,3,11,9,6,1911
9,10,3,11,9,6,1919
9,10,3,11,9,6,1935
9,10,3,11,9,6,1917
9,10,3,11,9,6,1898
9,10,3,11,9,6,1931
9,10,3,11,9,6,1929
9,10,3,11,9,6,1935
9,10,3,11,9,6,1960
9,10,3,11,9,6,1931
9,10,3,11,9,6,1956
9,10,3,11,9,6,1944
9,10,3,11,9,6,1934
9,10,3,11,9,6,1916
9,10,3,11,9,6,1895
9,10,3,11,9,6,1912
9,10,3,11,9,6,1916
9,10,3,11,9,6,1938
9,10,3,11,9,6,1931
9,10,3,11,9,6,1910
9,10,3,11,9,6,1910
9,10,3,11,9,6,1937
9,10,3,11,9,6,1895
9,10,3,11,9,6,1906
9,10,3,11,9,6,1909
9,10,3,11,9,6,1908
9,10,3,11,9,6,1913
9,10,3,11,9,6,1900
9,10,3,11,9,6,1909
9,10,3,11,9,6,1887
9,10,3,11,9,6,1908
9,10,3,11,9,6,1918
9,10,3,11,9,6,1897
9,10,3,11,9,6,1903
9,10,3,11,9,6,1900
9,10,3,11,9,6,1926
9,10,3,11,9,6,1919
9,10,3,11,9,6,1931
9,10,3,11,9,6,1918
9,10,3,11,9,6,1911
9,10,3,11,9,6,1904
9,10,3,11,9,6,1909
9,10,3,11,9,6,1920
9,10,3,11,9,6,1930
9,10,3,11,9,6,1933
9,10,3,11,9,6,1938
9,10,3,11,9,6,1924
9,10,3,11,9,6,1917
9,10,3,11,9,6,1946
9,10,3,11,9,6,1906
9,10,3,11,9,6,2054
9,10,3,11,9,6,2223
9,10,3,11,9,6,2142
9,10,3,11,9,6,2404
9,10,3,11,9,6,2357
9,10,3,11,9,6,1988
9,10,3,11,9,6,1985
9,10,3,11,9,6,1946
9,10,3,11,9,6,1950
9,10,3,11,9,6,1927
9,10,3,11,9,6,1971
9,10,3,11,9,6,1973
9,10,3,11,9,6,1985
9,10,3,11,9,6,1917
9,10,3,11,9,6,1923
9,10,3,11,9,6,1928
9,10,3,11,9,6,1919
9,10,3,11,9,6,1908
9,10,3,11,9,6,1917
9,10,3,11,9,6,1912
9,10,3,11,9,6,1929
9,10,3,11,9,6,1938
9,10,3,11,9,6,1923
9,10,3,11,9,6,1920
9,10,3,11,9,6,1910
9,10,3,11,9,6,2075
9,10,3,11,9,6,3999
9,10,3,11,9,6,2324
9,10,3,11,9,6,2125
9,10,3,11,9,6,2353
9,10,3,11,9,6,2697
9,10,3,11,9,6,3054
9,10,3,11,9,6,2806
9,10,3,11,9,6,2858
9,10,3,11,9,6,2588
9,10,3,11,9,6,2598
9,10,3,11,9,6,2886
9,10,3,11,9,6,3355
9,10,3,11,9,6,2052
9,10,3,11,9,6,2395
9,10,3,11,9,6,3184
9,10,3,11,9,6,2051
9,10,3,11,9,6,2031
9,10,3,11,9,6,1971
9,10,3,11,9,6,2017
9,10,3,11,9,6,2003
9,10,3,11,9,6,1987
9,10,3,11,9,6,2395
9,10,3,11,9,6,3419
9,10,3,11,9,6,2371
9,10,3,11,9,6,3113
9,10,3,11,9,6,3124
9,10,3,11,9,6,2407
9,10,3,11,9,6,3153
9,10,3,11,9,6,2010
9,10,3,11,9,6,1969
9,10,3,11,9,6,1994
9,10,3,11,9,6,1935
9,10,3,11,9,6,2491
9,10,3,11,9,6,3152
9,10,3,11,9,6,3873
9,10,3,11,9,6,2966
9,10,3,11,9,6,2916
9,10,3,11,9,6,2337
9,10,3,11,9,6,2383
9,10,3,11,9,6,2281
9,10,3,11,9,6,2965
9,10,3,11,9,6,2843
9,10,3,11,9,6,2605
9,10,3,11,9,6,2400
9,10,3,11,9,6,3294
9,10,3,11,9,6,2661
9,10,3,11,9,6,2797
9,10,3,11,9,6,2824
9,10,3,11,9,6,2800
9,10,3,11,9,6,2603
9,10,3,11,9,6,2770
9,10,3,11,9,6,2469
9,10,3,11,9,6,3057
9,10,3,11,9,6,2565
9,10,3,11,9,6,2650
9,10,3,11,9,6,2800
9,10,3,11,9,6,2549
9,10,3,11,9,6,2475
9,10,3,11,9,6,3127
9,10,3,11,9,6,2745
9,10,3,11,9,6,2581
9,10,3,11,9,6,2542
9,10,3,11,9,6,2892
9,10,3,11,9,6,2891
9,10,3,11,9,6,3387
9,10,3,11,9,6,2943
9,10,3,11,9,6,2481
9,10,3,11,9,6,2711
9,10,3,11,9,6,2863
9,10,3,11,9,6,3062
9,10,3,11,9,6,2683
9,10,3,11,9,6,2251
9,10,3,11,9,6,3080
